Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor,Date,MarketShare
ScheduledDomestic,Alliance Air,2019,6,2494,4511.0,1886.0,147259.0,61093.0,86163.0,70.904,13.6,0.0,13.6,5560.0,6.6,0.0,5566.6,7988.0,69.687,2019-06-01,0.6141234335596589
ScheduledDomestic,Alliance Air,2019,7,2469,4463.0,1810.0,135724.0,56763.0,85207.0,66.618,11.7,0.0,11.7,5165.0,5.6,0.0,5170.6,7916.0,65.318,2019-07-01,0.5720022184872817
ScheduledDomestic,Alliance Air,2019,8,2603,4532.0,1790.0,134431.0,56175.0,88069.0,63.785,21.6,0.0,21.6,5112.0,10.3,0.0,5122.3,8187.0,62.566,2019-08-01,0.571719249873179
ScheduledDomestic,Alliance Air,2019,9,2667,4610.0,1787.0,135642.0,55415.0,88338.0,62.731,25.0,0.0,25.0,5043.0,12.2,0.0,5055.2,8209.0,61.581,2019-09-01,0.5903603120768164
ScheduledDomestic,Alliance Air,2019,10,2700,4667.0,1805.0,145086.0,58309.0,88373.0,65.981,25.8,0.0,25.8,5306.0,12.6,0.0,5318.6,8200.0,64.861,2019-10-01,0.5907290161030924
ScheduledDomestic,Alliance Air,2019,11,2507,4410.0,1658.0,134676.0,54529.0,82734.0,65.909,22.8,0.0,22.8,4962.0,11.0,0.0,4973.0,7676.0,64.786,2019-11-01,0.5215902080032471
ScheduledDomestic,Alliance Air,2019,12,2690,4690.0,1751.0,145520.0,58192.0,88009.0,66.121,24.3,0.0,24.3,5295.6,11.7,0.0,5307.3,8157.0,65.064,2019-12-01,0.5605370801903916
ScheduledDomestic,Alliance Air,2020,1,2684,4627.0,1747.0,142268.0,57617.0,89407.0,64.443,17.8,,17.8,5243.0,8.5,,5251.5,8291.0,63.34,2020-01-01,0.5580191582864559
ScheduledDomestic,Alliance Air,2020,2,2735,4683.0,1695.0,145354.0,58381.0,89662.0,65.112,20.2,,20.2,5312.7,9.9,,5322.6,8303.0,64.105,2020-02-01,0.5893765917494413
ScheduledDomestic,Alliance Air,2020,3,1987,3345.0,1196.0,82612.0,33510.0,65187.0,51.406,15.5,,15.5,3049.4,7.7,,3057.1,5954.0,51.345,2020-03-01,0.5339703160800224
ScheduledDomestic,Alliance Air,2020,5,212,281.0,86.0,3772.0,1548.0,6676.0,23.188,85.0,,85.0,140.6,0.0,0.0,140.6,502.9,27.958,2020-05-01,0.6774011644403898
ScheduledDomestic,Alliance Air,2020,6,1422,2200.0,752.0,36092.0,14295.0,42942.0,33.289,8.0,,8.0,1301.0,4.0,,1305.0,3968.0,32.888,2020-06-01,0.9325059663897897
ScheduledDomestic,Alliance Air,2020,7,1540,2504.0,917.0,41967.0,16366.0,48616.0,33.664,23.6,,23.6,1486.0,9.0,,1495.0,4497.0,33.244,2020-07-01,1.0192416562294397
ScheduledDomestic,Alliance Air,2020,8,1229,2371.0,1011.0,45544.0,18673.0,44933.0,41.557,32.5,,32.5,1699.0,14.0,,1713.0,4168.0,41.099,2020-08-01,0.8057610570996281
ScheduledDomestic,Alliance Air,2020,9,1260,2548.0,1146.0,49709.0,20300.0,48594.0,41.775,36.2,,36.2,1847.0,18.0,,1865.0,4509.0,41.362,2020-09-01,0.6308749908304898
ScheduledDomestic,Alliance Air,2020,10,1386,2874.0,1339.0,63236.0,25317.0,54388.0,46.549,37.1,,37.1,2304.0,19.0,,2323.0,5044.0,46.055,2020-10-01,0.600110539685721
ScheduledDomestic,Alliance Air,2020,11,1600,3096.0,1359.0,82656.0,33735.0,59069.0,57.111,46.968,,46.968,3070.0,14.0,,3084.0,5472.0,56.36,2020-11-01,0.6515951136042395
ScheduledDomestic,Alliance Air,2020,12,1787,3482.0,1474.0,99226.0,40329.0,64982.0,62.062,25.0,,25.0,3670.0,16.0,,3686.0,6032.0,61.107,2020-12-01,0.679066047053516
ScheduledDomestic,Alliance Air,2021,1,1652,3167.0,1351.0,92039.0,36600.0,59562.0,61.449,19.0,,19.0,3331.0,12.0,,3343.0,5536.0,60.387,2021-01-01,0.5973438289766048
ScheduledDomestic,Alliance Air,2021,2,1660,3086.0,1240.0,95469.0,37382.0,57272.0,65.271,18.0,,18.0,3402.0,10.0,0.0,3412.0,5335.0,63.955,2021-02-01,0.6123542268021664
ScheduledDomestic,Alliance Air,2021,3,1809,3472.0,1515.0,95563.0,38098.0,65795.0,57.904,24.0,,24.0,3467.0,14.0,,3481.0,6117.0,56.907,2021-03-01,0.6135815833708944
ScheduledDomestic,Alliance Air,2021,4,1530,2956.0,1407.0,63147.0,25269.0,57532.0,43.922,39.0,,39.0,2299.0,22.0,,2321.0,5354.0,43.351,2021-04-01,0.5590769188272054
ScheduledDomestic,Alliance Air,2021,5,1042,2024.0,1019.0,29756.0,12178.0,39320.0,30.972,44.0,,44.0,1108.0,22.0,0.0,1130.0,3660.0,30.874,2021-05-01,0.7302544650657808
ScheduledDomestic,Alliance Air,2021,6,1217,2420.0,1231.0,52874.0,22051.0,46841.0,47.076,47.0,,47.0,2007.0,26.0,,2033.0,4336.0,46.887,2021-06-01,0.8728991829013852
ScheduledDomestic,Alliance Air,2021,7,2185,2845.0,1577.0,70363.0,29715.0,54547.0,54.476,59.0,,59.0,2704.0,30.0,0.0,2734.0,5064.0,53.989,2021-07-01,0.7183322498235893
ScheduledDomestic,Alliance Air,2021,8,2336,3081.0,1712.0,80491.0,33347.0,58161.0,57.336,54.5,,54.5,3035.0,26.0,,3061.0,5401.0,56.675,2021-08-01,0.6149932091045676
ScheduledDomestic,Alliance Air,2021,9,2499,3277.0,1811.0,91031.0,38186.0,63455.0,60.178,50.63,,50.63,3475.0,25.0,0.0,3500.0,5883.0,59.493,2021-09-01,0.6604223115963457
ScheduledDomestic,Alliance Air,2021,10,2572,3515.0,1824.0,107718.0,48771.0,70954.0,68.736,32.33,,32.33,4438.0,16.0,0.0,4454.0,6576.0,67.731,2021-10-01,0.6131388556471752
ScheduledDomestic,Alliance Air,2021,11,2907,3811.0,2218.0,120306.0,54410.0,79476.0,68.461,34.56,,34.56,4951.0,18.0,,4969.0,7124.0,69.75,2021-11-01,0.5744595145137621
ScheduledDomestic,Alliance Air,2021,12,3085,3958.0,2263.0,125358.0,56284.0,84022.0,66.987,29.42,,29.42,5122.0,16.0,,5138.0,7793.0,65.931,2021-12-01,0.561837183117832
ScheduledDomestic,Alliance Air,2022,1,2745,3369.0,1975.0,79509.0,33309.0,68614.0,48.545,33.45,,33.45,3031.0,16.0,,3047.0,6364.0,47.879,2022-01-01,0.6201389921253603
ScheduledDomestic,Alliance Air,2022,2,2620,3302.0,1819.0,111715.0,46365.0,64487.0,71.898,37.77,,37.77,4219.0,18.0,,4237.0,5973.0,70.936,2022-02-01,0.725824203383329
ScheduledDomestic,Alliance Air,2022,3,3209,4130.0,2120.0,145441.0,58434.0,78966.0,73.999,47.78,,47.78,5318.0,22.0,,5340.0,7319.0,72.961,2022-03-01,0.6847735545134195
ScheduledDomestic,Alliance Air,2022,4,2907,3837.183,2217.695,120306.0,48693.097,72765.28,66.918,34.56,,34.56,4951.404,17.869,,4969.273,7364.19,67.479,2022-04-01,0.5702199090575413
ScheduledDomestic,Alliance Air,2022,5,3085,4174.749,2263.447,125358.0,50627.439,77281.834,65.51,29.42,,29.42,5121.962,15.538,,5137.5,7792.556,65.928,2022-05-01,0.5464402268722109
ScheduledDomestic,Alliance Air,2022,6,2907,3837.183,2217.695,120306.0,48693.097,72765.28,66.918,34.56,,34.56,4951.404,17.869,,4969.273,7364.19,67.479,2022-06-01,0.5721212513184764
ScheduledDomestic,Alliance Air,2022,7,2620,3302.0,1819.0,111715.0,46365.0,64487.0,71.898,37.77,,37.77,4219.0,18.0,,4237.0,5973.0,70.936,2022-07-01,0.5755577523762655
ScheduledDomestic,Alliance Air,2022,8,3085,3958.0,2263.0,125358.0,56284.0,84022.0,66.987,29.42,,29.42,5122.0,16.0,,5138.0,7793.0,65.931,2022-08-01,0.6196185963279598
ScheduledDomestic,Alliance Air,2022,9,2907,3811.0,2218.0,120306.0,54410.0,79476.0,68.461,34.56,,34.56,4951.0,18.0,,4969.0,7124.0,69.75,2022-09-01,0.5813662982673056
ScheduledDomestic,Alliance Air,2022,10,3619,4733.0,2714.0,139768.0,53463.0,86225.0,62.004,30.731,,30.731,2795.0,20.0,0.0,2815.0,7124.0,39.514,2022-10-01,0.6129650116827706
ScheduledDomestic,Alliance Air,2022,11,3548,4642.0,1266.0,144477.0,56621.0,84152.0,67.284,17.0,1.475,18.475,5075.0,20.0,,5095.0,6346.0,80.287,2022-11-01,0.6185554033871578
ScheduledDomestic,Alliance Air,2022,12,4025,5128.0,1457.0,169217.0,66326.0,94764.0,69.991,39.0,3.92,42.92,5990.0,17.0,3.92,6010.92,8410.0,71.473,2022-12-01,0.6643540151768441
ScheduledDomestic,Alliance Air,2023,1,3729,4863.0,1352.39,151400.0,57292.112,86793.046,66.01,33.342,18.718,52.06,5213.582,14.701,6.578,5234.861,8930.286,58.619,2023-01-01,0.6031378465572701
ScheduledDomestic,Alliance Air,2023,2,3310,4398.0,1199.0,133815.0,51951.0,80008.0,64.932,41.34,18.185,59.525,4675.598,41.339,18.185,4735.122,7750.06,61.098,2023-02-01,0.5544036925610182
ScheduledDomestic,Alliance Air,2023,3,3548,4768.717,1304.642,133282.0,52237.822,79702.601,65.541,38.153,17.232,55.385,4701.404,38.153,17.232,4756.789,8390.486,56.693,2023-03-01,0.5168694777563703
ScheduledDomestic,Alliance Air,2023,4,3392,4508.0,1266.382,141648.0,56181.265,81080.621,69.291,19.82,17.646,37.466,5112.495,19.821,17.646,5149.962,8310.224,61.971,2023-04-01,0.54951696912187
ScheduledDomestic,Alliance Air,2023,5,3708,5025.0,1406.74,184966.0,74060.872,92250.479,80.282,10.578,13.693,24.271,6739.539,4.651,6.208,6750.399,9201.733,73.36,2023-05-01,0.6998768444388007
ScheduledDomestic,Alliance Air,2023,6,3165,4303.0,1225.92,144033.0,58587.737,79738.924,73.474,11.874,9.467,21.341,5331.484,5.139,4.483,5341.105,7986.161,66.88,2023-06-01,0.5767502301066559
ScheduledDomestic,Alliance Air,2023,7,2956,4032.0,1144.864,123706.0,50629.716,74161.581,68.269,12.537,3.958,16.495,4607.304,5.602,0.902,4613.808,7441.39,62.002,2023-07-01,0.5111805507920228
ScheduledDomestic,Alliance Air,2023,8,2906,3910.0,1110.781,124526.0,50562.014,72269.417,69.963,30.451,5.992,36.443,4601.143,12.898,2.565,4616.606,7228.323,63.868,2023-08-01,0.5012045314241146
ScheduledDomestic,Alliance Air,2023,9,2880,3845.0,1072.314,119632.0,48241.523,70317.919,68.605,24.978,3.734,28.712,4389.979,11.11,1.589,4402.678,7014.359,62.767,2023-09-01,0.48843147567531064
ScheduledDomestic,Alliance Air,2023,10,2973,4017.0,1128.028,129759.0,53137.492,74085.689,71.724,24.303,7.401,31.704,4835.512,11.151,3.578,4850.24,7360.558,65.895,2023-10-01,0.5134195190500843
ScheduledDomestic,Alliance Air,2023,11,2759,3706.0,1031.894,123592.0,50002.641,68511.677,72.984,14.195,4.477,18.672,4550.24,6.74,1.873,4558.853,6808.367,66.96,2023-11-01,0.4852303744980328
ScheduledDomestic,Alliance Air,2023,12,2804,3779.0,1056.725,130927.0,53599.753,69571.362,77.043,10.563,4.301,14.864,4877.578,5.068,1.843,4884.488,6891.3,70.879,2023-12-01,0.47446423052771286
ScheduledDomestic,Alliance Air,2024,1,2712,3648.0,1016.259,132650.0,53130.559,66318.095,80.115,10.971,2.516,13.487,4834.881,5.47,1.087,4841.438,6722.751,72.016,2024-01-01,0.5050792351855291
ScheduledDomestic,Alliance Air,2024,2,2664,3563.0,994.004,129279.0,51364.544,64966.573,79.063,13.259,0.252,13.511,4674.173,6.354,0.103,4680.63,6567.235,71.272,2024-02-01,0.5110930343584633
ScheduledDomestic,Alliance Air,2024,3,2968,3953.0,1100.836,140154.0,55778.509,71425.846,78.093,13.108,0.23,13.338,5075.844,6.322,0.094,5082.26,7222.909,70.363,2024-03-01,0.5242354049398136
ScheduledDomestic,Alliance Air,2024,4,2708,3671.0,1007.477,127836.0,50827.804,64295.949,79.053,6.854,0.262,7.116,4625.33,3.141,0.107,4628.578,6582.048,70.321,2024-04-01,0.4842255119072294
ScheduledDomestic,Alliance Air,2024,5,2837,3893.0,1055.707,135176.0,53532.269,67436.582,79.382,6.629,0.092,6.721,4874.689,3.215,0.037,4877.941,6923.654,70.453,2024-05-01,0.489934942340149
ScheduledDomestic,Alliance Air,2024,6,2869,3893.0,1052.39,133913.0,51895.878,66001.499,78.628,1.498,0.0,1.498,4722.525,0.779,0.0,4723.304,6882.96,68.623,2024-06-01,0.5070223540697335
ScheduledDomestic,Alliance Air,2024,7,2640,3627.0,985.052,120815.0,47143.066,62341.487,75.621,4.646,,4.646,4290.019,2.367,,4292.386,6425.604,66.801,2024-07-01,0.46517027237959346
ScheduledDomestic,Alliance Air,2024,8,2581,3483.0,949.557,115010.0,44304.528,60430.431,73.315,1.158,,1.158,4031.712,0.703,0.0,4032.415,6219.184,64.838,2024-08-01,0.4379431742361926
ScheduledDomestic,Alliance Air,2024,9,2302,3068.0,825.609,101886.0,38623.908,52826.797,73.114,1.821,,1.821,3514.776,0.935,,3515.711,5411.545,64.967,2024-09-01,0.39104694927650596
ScheduledDomestic,Alliance Air,2024,10,2264,2989.0,819.134,98107.0,37809.35,51188.048,73.864,1.274,,1.274,3440.651,0.858,,3441.508,5239.647,65.682,2024-10-01,0.3591770285445918
ScheduledDomestic,Alliance Air,2024,11,2121,2830.0,795.767,96860.0,38932.533,52284.783,74.462,0.725,0.0,0.725,3542.86,0.001,,3542.861,5023.175,70.53,2024-11-01,0.3398533051944434
ScheduledDomestic,Alliance Air,2024,12,2069,2802.0,795.961,99952.0,40571.823,52226.36,77.685,0.862,,0.862,3692.036,0.001,,3692.037,5003.502,73.789,2024-12-01,0.33481724134604357
ScheduledDomestic,Alliance Air,2025,1,1953,2704.0,782.94,90895.0,38440.168,49509.391,77.64,0.048,0.0,0.048,3498.055,0.0,0.0,3498.055,4759.342,73.5,2025-01-01,0.30911647203954024
ScheduledDomestic,Alliance Air,2025,2,1710,2497.0,728.02,85992.0,38733.658,46649.685,83.03,0.0,0.0,0.0,3524.763,0.0,0.0,3524.763,4474.414,78.78,2025-02-01,0.3045367087639299
ScheduledDomestic,Alliance Air,2025,3,1697,2346.0,663.597,77945.0,32129.95,42326.896,75.91,0.069,0.0,0.069,2923.825,0.0,0.0,2923.826,4069.809,71.84,2025-03-01,0.26800544806302323
ScheduledDomestic,Alliance Air,2025,4,1637,2229.0,605.112,75957.0,30123.064,39734.389,75.81,0.144,0.0,0.144,2741.199,0.0,0.0,2741.199,3806.714,72.01,2025-04-01,0.26531140601876896
ScheduledDomestic,Alliance Air,2025,5,1420,1952.0,543.512,62159.0,25337.841,34260.793,73.96,0.0,0.0,0.0,2305.744,0.0,0.0,2305.744,3286.336,70.16,2025-05-01,0.22113048160546156
ScheduledDomestic,Alliance Air,2025,6,1630,2241.0,624.611,66355.0,27047.685,39831.44,67.91,0.0,0.0,0.0,2461.339,0.0,0.0,2461.339,3816.155,64.5,2025-06-01,0.24387488319879755
ScheduledDomestic,Alliance Air,2025,7,1254,1781.0,505.759,46012.0,19844.949,31630.296,62.74,0.0,0.0,0.0,1805.89,0.0,0.0,1805.89,3035.191,59.5,2025-07-01,0.18251035753815534
ScheduledDomestic,Alliance Air,2025,8,966,1361.0,394.321,37473.0,16441.751,23927.297,68.72,0.0,0.0,0.0,1496.199,0.0,0.0,1496.199,2297.997,65.11,2025-08-01,0.14469862735359715
ScheduledDomestic,Alliance Air,2025,9,1094,1498.0,424.73,43562.0,17909.504,26784.424,66.87,0.0,0.0,0.0,1629.765,0.0,0.0,1629.765,2568.884,63.44,2025-09-01,0.1722697779047816
ScheduledDomestic,Alliance Air,2025,10,701,946.0,267.526,29206.0,11936.501,17489.725,68.25,0.0,0.0,0.0,1086.222,0.0,0.0,1086.222,1677.548,64.75,2025-10-01,0.10409824741693348
ScheduledDomestic,Alliance Air,2025,11,1415,1938.0,559.768,57557.0,23728.087,37243.837,63.71,0.0,0.0,0.0,2159.256,0.0,0.0,2159.256,3560.666,60.64,2025-11-01,0.18887686962078137
ScheduledDomestic,Alliance Air,2025,12,1276,1773.0,523.982,57030.0,24556.386,34576.143,71.02,0.0,0.0,0.0,2234.631,0.0,0.0,2234.631,3306.356,67.59,2025-12-01,0.1993152335203558
ScheduledDomestic,Alliance Air,2026,1,1378,1908.0,566.423,57459.0,24249.432,37442.125,64.77,0.0,0.0,0.0,2206.698,0.0,0.0,2206.698,3585.44,61.55,2026-01-01,0.18842490825193473
ScheduledDomestic,Alliance Air,2026,2,1309,1786.0,523.143,53796.0,22518.46,34209.064,65.83,0.0,0.0,0.0,2049.18,0.0,0.0,2049.18,3270.337,62.66,2026-02-01,0.19124484267093494
ScheduledDomestic,Alliance Air,2026,3,1214,1689.0,497.74,45672.0,19769.918,32604.696,60.64,0.0,0.0,0.0,1799.062,0.0,0.0,1799.062,3122.19,57.62,2026-03-01,0.158916285022161
ScheduledDomestic,Alliance Air,2026,4,1156,1575.0,454.528,42677.0,18243.581,29836.52,61.15,0.0,0.0,0.0,1660.166,0.0,0.0,1660.166,2871.311,57.82,2026-04-01,0.15446097870576053
ScheduledDomestic,Blue Dart Aviation,2016,1,455,855.3,424.0,0.0,0.0,0.0,0.0,9249.0,0.0,9249.0,0.0,8905299.0,0.0,8905299.0,13117297.0,67.89,2016-01-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,2,479,832.55,496.0,0.0,0.0,0.0,0.0,10033.0,0.0,10033.0,0.0,10564640.0,0.0,10564640.0,15423717.0,68.496,2016-02-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,3,507,909.0,508.0,0.0,0.0,0.0,0.0,10483.0,0.0,10483.0,0.0,10769536.0,0.0,10769536.0,16139392.0,66.728,2016-03-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,4,482,859.1,484.0,0.0,0.0,0.0,0.0,9529.0,0.0,9529.0,0.0,9772089.0,0.0,9772089.0,15386735.0,63.51,2016-04-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,5,503,900.5,507.0,0.0,0.0,0.0,0.0,10305.0,0.0,10305.0,0.0,10698545.0,0.0,10698545.0,16095961.0,66.467,2016-05-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,6,515,911.5,511.0,0.0,0.0,0.0,0.0,10584.0,0.0,10584.0,0.0,10728894.0,0.0,10728894.0,16100122.0,66.639,2016-06-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,7,506,943.083,508.0,0.0,0.0,0.0,0.0,10287.0,0.0,10287.0,0.0,10580200.0,0.0,10580200.0,15996494.0,66.141,2016-07-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,8,541,945.416,550.0,0.0,0.0,0.0,0.0,10965.0,0.0,10965.0,0.0,11487311.0,0.0,11487311.0,17279414.0,66.48,2016-08-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,9,520,932.33,524.0,0.0,0.0,0.0,0.0,11150.0,0.0,11150.0,0.0,11498589.0,0.0,11498589.0,16571460.0,69.388,2016-09-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,10,608,1157.33,647.0,0.0,0.0,0.0,0.0,12183.0,0.0,12183.0,0.0,13092242.0,0.0,13092242.0,20484242.0,63.914,2016-10-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,11,496,882.583,490.0,0.0,0.0,0.0,0.0,10232.0,0.0,10232.0,0.0,10394129.0,0.0,10394129.0,15506752.0,67.03,2016-11-01,0.0
ScheduledDomestic,Blue Dart Aviation,2016,12,562,1021.33,540.0,0.0,0.0,0.0,0.0,11602.0,0.0,11602.0,0.0,11458006.0,0.0,11458006.0,16838718.0,68.046,2016-12-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,1,524,977.933,520.0,0.0,0.0,0.0,0.0,10543.0,0.0,10543.0,0.0,10789130.0,0.0,10789130.0,16140461.0,66.845,2017-01-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,2,495,897.833,479.0,0.0,0.0,0.0,0.0,9719.0,0.0,9719.0,0.0,9763326.0,0.0,9763326.0,14933600.0,65.378,2017-02-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,3,505,905.75,502.0,0.0,0.0,0.0,0.0,10668.0,0.0,10668.0,0.0,10891791.0,0.0,10891791.0,15901820.0,68.494,2017-03-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,4,474,884.5,469.0,0.0,0.0,0.0,0.0,9652.0,0.0,9652.0,0.0,9821402.0,0.0,9821402.0,14858072.0,66.101,2017-04-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,5,506,879.0,503.0,0.0,0.0,0.0,0.0,10696.0,0.0,10696.0,0.0,10925674.0,0.0,10925674.0,15811789.0,69.098,2017-05-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,6,502,899.083,504.0,0.0,0.0,0.0,0.0,10749.0,0.0,10749.0,0.0,11104536.0,0.0,11104536.0,15702688.0,70.717,2017-06-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,7,498,892.583,493.0,0.0,0.0,0.0,0.0,10516.0,0.0,10516.0,0.0,10833083.0,0.0,10833083.0,15408579.0,70.306,2017-07-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,8,500,895.417,502.0,0.0,0.0,0.0,0.0,10595.0,0.0,10595.0,0.0,11058872.0,0.0,11058872.0,15802952.0,69.98,2017-08-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,9,541,1035.917,556.0,0.0,0.0,0.0,0.0,11580.0,0.0,11580.0,0.0,12298956.0,0.0,12298956.0,17449991.0,70.481,2017-09-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,10,500,879.416,510.0,0.0,0.0,0.0,0.0,10573.0,0.0,10573.0,0.0,11119178.0,0.0,11119178.0,16128123.0,68.943,2017-10-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,11,508,914.416,513.0,0.0,0.0,0.0,0.0,10518.0,0.0,10518.0,0.0,11060038.0,0.0,11060038.0,16142172.0,68.516,2017-11-01,0.0
ScheduledDomestic,Blue Dart Aviation,2017,12,506,949.517,505.0,0.0,0.0,0.0,0.0,10719.0,0.0,10719.0,0.0,11111283.0,0.0,11111283.0,15765617.0,70.478,2017-12-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,1,506,893.833,500.0,0.0,0.0,0.0,0.0,10032.0,0.0,10032.0,0.0,10298.708,0.0,10298.708,15371.57,66.998,2018-01-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,2,478,875.5,470.0,0.0,0.0,0.0,0.0,9546.0,0.0,9546.0,0.0,9724.138,0.0,9724.138,14594.979,66.627,2018-02-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,3,501,921.667,502.0,0.0,0.0,0.0,0.0,10403.0,0.0,10403.0,0.0,10686.491,0.0,10686.491,15679.086,68.158,2018-03-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,4,472,854.0,474.0,0.0,0.0,0.0,0.0,9626.0,0.0,9626.0,0.0,10007.677,0.0,10007.677,14680.802,68.168,2018-04-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,5,497,906.283,496.0,0.0,0.0,0.0,0.0,10556.0,0.0,10556.0,0.0,11095.642,0.0,11095.642,15026.978,73.838,2018-05-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,6,509,951.0,509.0,0.0,0.0,0.0,0.0,10787.0,0.0,10787.0,0.0,11241.961,0.0,11241.961,15763.713,71.315,2018-06-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,7,497,913.417,497.0,0.0,0.0,0.0,0.0,10463.0,0.0,10463.0,0.0,10791.806,0.0,10791.806,15309.45,70.491,2018-07-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,8,496,895.917,500.0,0.0,0.0,0.0,0.0,10639.0,0.0,10639.0,0.0,11134.0,0.0,11134.0,15412.0,72.242,2018-08-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,9,466,857.083,471.0,0.0,0.0,0.0,0.0,10260.0,0.0,10260.0,0.0,10756.0,0.0,10756.0,14602.0,73.661,2018-09-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,10,539,947.666,552.0,0.0,0.0,0.0,0.0,11238.0,0.0,11238.0,0.0,11777.0,0.0,11777.0,17177.0,68.563,2018-10-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,11,479,869.167,479.0,0.0,0.0,0.0,0.0,9619.0,0.0,9619.0,0.0,9953.771,0.0,9953.771,14619.861,68.084,2018-11-01,0.0
ScheduledDomestic,Blue Dart Aviation,2018,12,488,885.167,487.0,0.0,0.0,0.0,0.0,10099.0,0.0,10099.0,0.0,10381.619,0.0,10381.619,14763.327,70.32,2018-12-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,1,467,840.416,460.0,0.0,0.0,0.0,,9314.0,0.0,9314.0,0.0,9509.15,0.0,9509.15,13929.529,68.266,2019-01-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,2,432,771.833,424.0,0.0,0.0,0.0,,8593.0,0.0,8593.0,0.0,8733.779,0.0,8733.779,12947.94,67.453,2019-02-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,3,464,860.083,461.0,0.0,0.0,0.0,,9558.0,0.0,9558.0,0.0,9814.0,0.0,9814.0,14262.0,68.812,2019-03-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,4,468,782.666,460.967,0.0,0.0,0.0,,9513.0,0.0,9513.0,0.0,9665.506,0.0,9665.506,14304.35,67.57,2019-04-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,5,485,863.666,484.0,0.0,0.0,0.0,,10311.0,0.0,10311.0,0.0,10613.0,0.0,10613.0,14936.0,71.057,2019-05-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,6,467,642.0,466.0,0.0,0.0,0.0,,10110.677,0.0,10110.677,0.0,10448.0,0.0,10448.0,14295.0,73.088,2019-06-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,7,517,619.083,508.0,0.0,0.0,0.0,,11224.204,0.0,11224.204,0.0,11423.0,0.0,11423.0,15579.0,73.323,2019-07-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,8,488,612.333,478.0,0.0,0.0,0.0,,10921.057,0.0,10921.057,0.0,11165.0,0.0,11165.0,14785.0,75.516,2019-08-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,9,445,595.03,442.0,0.0,0.0,0.0,,10502.616,0.0,10502.616,0.0,10812.0,0.0,10812.0,13702.0,78.908,2019-09-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,10,454,634.35,460.0,0.0,0.0,0.0,,10430.393,0.0,10430.393,0.0,10866.0,0.0,10866.0,14281.0,76.087,2019-10-01,0.0
ScheduledDomestic,Blue Dart Aviation,2019,11,454,621.25,444.0,0.0,0.0,0.0,,10375.355,0.0,10375.355,0.0,10605.0,0.0,10605.0,13751.0,77.122,2019-11-01,0.0
